2420.000000,0.002680
2430.000000,0.002080
2440.000000,0.002250
2450.000000,0.002460
2460.000000,0.002030
2470.000000,0.002560
2480.000000,0.002860
2490.000000,0.003280
2500.000000,0.002460
2510.000000,0.002550
2520.000000,0.001730
2530.000000,0.002310
2540.000000,0.002080
2550.000000,0.001660
2560.000000,0.002000
2570.000000,0.002200
2580.000000,0.002480
2590.000000,0.002530
2600.000000,0.002780
2610.000000,0.002470
2620.000000,0.002860
2630.000000,0.001910
2640.000000,0.002070
2650.000000,0.002170
2660.000000,0.002900
2670.000000,0.001530
2680.000000,0.001830
2690.000000,0.002660
2700.000000,0.002270
2710.000000,0.003420
2720.000000,0.002320
2730.000000,0.001890
2740.000000,0.002310
2750.000000,0.002540
2760.000000,0.002690
2770.000000,0.001910
2780.000000,0.002470
2790.000000,0.001960
2800.000000,0.002140
2810.000000,0.001840
2820.000000,0.001930
2830.000000,0.001830
2840.000000,0.001780
2850.000000,0.002470
2860.000000,0.002210
2870.000000,0.002280
2880.000000,0.002310
2890.000000,0.002380
2900.000000,0.001750
2910.000000,0.001810
2920.000000,0.003040
2930.000000,0.002550
2940.000000,0.001880
2950.000000,0.001510
2960.000000,0.002240
2970.000000,0.001920
2980.000000,0.001910
2990.000000,0.002090
3000.000000,0.001620
3010.000000,0.002330
3020.000000,0.002550
3030.000000,0.002460
3040.000000,0.002690
3050.000000,0.002900
3060.000000,0.002210
3070.000000,0.002730
3080.000000,0.002190
3090.000000,0.003020
3100.000000,0.002480
3110.000000,0.001760
3120.000000,0.001670
3130.000000,0.002670
3140.000000,0.001550
3150.000000,0.002880
3160.000000,0.002420
3170.000000,0.002720
3180.000000,0.002020
3190.000000,0.002280
3200.000000,0.003770
3210.000000,0.002170
3220.000000,0.001580
3230.000000,0.001640
3240.000000,0.002960
3250.000000,0.002430
3260.000000,0.002930
3270.000000,0.002400
3280.000000,0.003940
3290.000000,0.002240
3300.000000,0.002060
3310.000000,0.002830
3320.000000,0.002090
3330.000000,0.002080
3340.000000,0.002000
3350.000000,0.002270
3360.000000,0.001670
3370.000000,0.001410
3380.000000,0.002410
3390.000000,0.001900
3400.000000,0.001860
3410.000000,0.001430
3420.000000,0.001940
3430.000000,0.001620
3440.000000,0.001930
3450.000000,0.002920
3460.000000,0.001990
3470.000000,0.001840
3480.000000,0.001960
3490.000000,0.001790
3500.000000,0.002710
3510.000000,0.002710
3520.000000,0.001810
3530.000000,0.002190
3540.000000,0.001660
3550.000000,0.001370
3560.000000,0.001830
3570.000000,0.001490
3580.000000,0.001790
3590.000000,0.002500
3600.000000,0.002580
3610.000000,0.001920
3620.000000,0.002400
3630.000000,0.001890
3640.000000,0.001690
3650.000000,0.001990
3660.000000,0.002530
3670.000000,0.003880
3680.000000,0.002590
3690.000000,0.001730
3700.000000,0.001490
3710.000000,0.002100
3720.000000,0.001500
3730.000000,0.003400
3740.000000,0.001840
3750.000000,0.001460
3760.000000,0.001620
3770.000000,0.002010
3780.000000,0.002520
3790.000000,0.001840
3800.000000,0.001580
3810.000000,0.002220
3820.000000,0.003130
3830.000000,0.002410
3840.000000,0.002380
3850.000000,0.001560
3860.000000,0.002010
3870.000000,0.001400
3880.000000,0.001710
3890.000000,0.001710
3900.000000,0.002920
3910.000000,0.001540
3920.000000,0.001850
3930.000000,0.002090
3940.000000,0.002180
3950.000000,0.002650
3960.000000,0.003290
3970.000000,0.001610
3980.000000,0.003310
3990.000000,0.002430
4000.000000,0.003220
4010.000000,0.001920
4020.000000,0.001960
4030.000000,0.001490
4040.000000,0.002290
4050.000000,0.002180
4060.000000,0.002400
4070.000000,0.002320
4080.000000,0.001990
4090.000000,0.001900
4100.000000,0.002640
4110.000000,0.001860
4120.000000,0.001330
4130.000000,0.001530
4140.000000,0.002220
4150.000000,0.001610
4160.000000,0.001290
4170.000000,0.001840
4180.000000,0.001430
4190.000000,0.001680
4200.000000,0.001510
4210.000000,0.001670
4220.000000,0.001720
4230.000000,0.001860
4240.000000,0.002130
4250.000000,0.002470
4260.000000,0.001270
4270.000000,0.001920
4280.000000,0.002320
4290.000000,0.002000
4300.000000,0.001420
4310.000000,0.001440
4320.000000,0.002100
4330.000000,0.002190
4340.000000,0.002530
4350.000000,0.002390
4360.000000,0.001950
4370.000000,0.001680
4380.000000,0.001560
4390.000000,0.002030
4400.000000,0.001570
4410.000000,0.001380
4420.000000,0.001800
4430.000000,0.002490
4440.000000,0.001450
4450.000000,0.001850
4460.000000,0.001120
4470.000000,0.001530
4480.000000,0.001890
4490.000000,0.001530
4500.000000,0.001530
4510.000000,0.001710
4520.000000,0.001250
4530.000000,0.001500
4540.000000,0.001500
4550.000000,0.002130
4560.000000,0.001450
4570.000000,0.002450
4580.000000,0.001330
4590.000000,0.001840
4600.000000,0.001170
4610.000000,0.001290
4620.000000,0.001690
4630.000000,0.001900
4640.000000,0.001370
4650.000000,0.001900
4660.000000,0.002040
4670.000000,0.001270
4680.000000,0.001470
4690.000000,0.001850
4700.000000,0.001340
4710.000000,0.001650
4720.000000,0.001780
4730.000000,0.001810
4740.000000,0.002440
4750.000000,0.002340
4760.000000,0.002000
4770.000000,0.001190
4780.000000,0.001580
4790.000000,0.001500
4800.000000,0.001440
4810.000000,0.001810
4820.000000,0.001880
4830.000000,0.001510
4840.000000,0.002100
4850.000000,0.001720
4860.000000,0.001690
4870.000000,0.001830
4880.000000,0.002470
4890.000000,0.001600
4900.000000,0.001730
4910.000000,0.001640
4920.000000,0.001470
4930.000000,0.002150
4940.000000,0.001550
4950.000000,0.001530
4960.000000,0.001750
4970.000000,0.001660
4980.000000,0.001410
4990.000000,0.002000
5000.000000,0.001370
5010.000000,0.001690
5020.000000,0.001110
